1,20150703,130446,3,2690,?,40,40,40,40,40
1,20150703,133402,3,2647,?,40,40,40,40,40
1,20150703,133408,3,2873,?,40,40,40,40,40
1,20150703,133510,3,2764,?,40,40,40,40,40
1,20150703,133534,3,2726,?,40,40,40,40,40
1,20150703,133606,3,2338,?,40,40,40,40,40
1,20150703,133612,3,3169,?,40,40,40,40,40
1,20150703,133620,3,2502,?,40,40,40,40,40
1,20150703,133638,3,3121,?,40,40,40,40,40
1,20150703,133650,3,3172,?,40,40,40,40,40
1,20150703,133706,3,3038,?,40,40,40,40,40
1,20150703,133728,3,3215,?,40,40,40,40,40
1,20150703,133806,3,2973,?,40,40,40,40,40
1,20150703,133814,3,3191,?,40,40,40,40,40
1,20150703,133818,3,2849,?,40,40,40,40,40
1,20150703,133828,3,4003,?,40,40,40,40,40
1,20150703,133834,3,3026,?,40,40,40,40,40
1,20150703,133910,3,3167,?,40,40,40,40,40
1,20150703,133948,3,2958,?,40,40,40,40,40
1,20150703,133954,3,2646,?,40,40,40,40,40
1,20150703,134022,3,3211,?,40,40,40,40,40
1,20150703,134032,3,3192,?,40,40,40,40,40
1,20150703,134040,3,3142,?,40,40,40,40,40
1,20150703,134048,3,3086,?,40,40,40,40,40
1,20150703,134100,3,1995,?,40,40,40,40,40
1,20150703,134120,3,2448,?,40,40,40,40,40
1,20150703,134128,3,2296,?,40,40,40,40,40
1,20150703,134302,3,3218,?,40,40,40,40,40
1,20150703,134446,3,3188,?,40,40,40,40,40
1,20150703,134456,3,3173,?,40,40,40,40,40
1,20150703,134502,3,3171,?,40,40,40,40,40
1,20150703,134508,3,2943,?,40,40,40,40,40
1,20150703,134514,3,3124,?,40,40,40,40,40
1,20150703,134520,3,3164,?,40,40,40,40,40
1,20150703,134528,3,2735,?,40,40,40,40,40
1,20150703,134534,3,2267,?,40,40,40,40,40
1,20150703,134538,3,1988,?,40,40,40,40,40
1,20150703,134556,3,3080,?,40,40,40,40,40
1,20150703,134618,3,2048,?,40,40,40,40,40
1,20150703,134632,3,3123,?,40,40,40,40,40
1,20150703,134656,3,2505,?,40,40,40,40,40
1,20150703,134704,3,3210,?,40,40,40,40,40
1,20150703,134758,3,1881,?,40,40,40,40,40
1,20150703,134812,3,3216,?,40,40,40,40,40
1,20150703,134816,3,3177,?,40,40,40,40,40
1,20150703,134826,3,3042,?,40,40,40,40,40
1,20150703,134838,3,3096,?,40,40,40,40,40
1,20150703,134844,3,3193,?,40,40,40,40,40
1,20150703,134848,3,3081,?,40,40,40,40,40
1,20150703,134858,3,2434,?,40,40,40,40,40
1,20150703,134930,3,2641,?,40,40,40,40,40
1,20150703,134958,3,2162,?,40,40,40,40,40
1,20150703,135016,3,4002,?,40,40,40,40,40
1,20150703,135020,3,2037,?,40,40,40,40,40
1,20150703,135026,3,1455,?,40,40,40,40,40
1,20150703,135032,3,1470,?,40,40,40,40,40
1,20150703,135038,3,3209,?,40,40,40,40,40
1,20150703,135042,3,3199,?,40,40,40,40,40
1,20150703,135048,3,2707,?,40,40,40,40,40
1,20150703,135052,3,1912,?,40,40,40,40,40
1,20150703,135114,3,1501,?,40,40,40,40,40
1,20150703,135158,3,1031,?,40,40,40,40,40
1,20150703,135204,3,3082,?,40,40,40,40,40
1,20150703,135254,3,3134,?,40,40,40,40,40
1,20150703,135304,3,2388,?,40,40,40,40,40
1,20150703,135310,3,1911,?,40,40,40,40,40
1,20150703,135316,3,2754,?,40,40,40,40,40
1,20150703,135324,3,2870,?,40,40,40,40,40
1,20150703,135332,3,2507,?,40,40,40,40,40
1,20150703,135338,3,2024,?,40,40,40,40,40
1,20150703,135344,3,3112,?,40,40,40,40,40
1,20150703,135408,3,1151,?,40,40,40,40,40
1,20150703,135430,3,2217,?,40,40,40,40,40
1,20150703,135516,3,1886,?,40,40,40,40,40
1,20150703,135524,3,2225,?,40,40,40,40,40
1,20150703,135534,3,2210,?,40,40,40,40,40
1,20150703,135542,3,1677,?,40,40,40,40,40
1,20150703,135548,3,1812,?,40,40,40,40,40
1,20150703,135620,3,1854,?,40,40,40,40,40
1,20150703,135624,3,2368,?,40,40,40,40,40
1,20150703,135630,3,2971,?,40,40,40,40,40
1,20150703,135658,3,2400,?,40,40,40,40,40
1,20150703,135704,3,2724,?,40,40,40,40,40
